iz,iK,iS,z,K,S,V,HR,IK,Sprime,constrained
   1,   4,  39,  2.524620E-01,  6.424457E-02,  1.196587E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.017099E+00,1
   1,   4,  40,  2.524620E-01,  6.424457E-02,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   1,   4,  41,  2.524620E-01,  6.424457E-02,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   1,   4,  42,  2.524620E-01,  6.424457E-02,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   1,   4,  43,  2.524620E-01,  6.424457E-02,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   1,   4,  44,  2.524620E-01,  6.424457E-02,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   1,   4,  45,  2.524620E-01,  6.424457E-02,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   1,   4,  46,  2.524620E-01,  6.424457E-02,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   1,   4,  47,  2.524620E-01,  6.424457E-02,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   1,   4,  48,  2.524620E-01,  6.424457E-02,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   1,   4,  49,  2.524620E-01,  6.424457E-02,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   1,   4,  50,  2.524620E-01,  6.424457E-02,  3.000000E+00,           NaN,  2.326918E-05,  1.086207E-01,  2.550081E+00,0
   1,   5,   1,  2.524620E-01,  6.984337E-02,  5.000000E-02,           NaN,  0.000000E+00,  5.172414E-03,  4.250000E-02,1
   1,   5,   2,  2.524620E-01,  6.984337E-02,  5.435742E-02,           NaN,  0.000000E+00,  5.172414E-03,  4.620380E-02,1
   1,   5,   3,  2.524620E-01,  6.984337E-02,  5.909457E-02,           NaN,  0.000000E+00,  5.172414E-03,  5.023039E-02,1
   1,   5,   4,  2.524620E-01,  6.984337E-02,  6.424457E-02,           NaN,  0.000000E+00,  5.172414E-03,  5.460788E-02,1
   1,   5,   5,  2.524620E-01,  6.984337E-02,  6.984337E-02,           NaN,  0.000000E+00,  5.172414E-03,  5.936687E-02,1
   1,   5,   6,  2.524620E-01,  6.984337E-02,  7.593011E-02,           NaN,  0.000000E+00,  5.172414E-03,  6.454059E-02,1
   1,   5,   7,  2.524620E-01,  6.984337E-02,  8.254729E-02,           NaN,  0.000000E+00,  5.172414E-03,  7.016519E-02,1
   1,   5,   8,  2.524620E-01,  6.984337E-02,  8.974115E-02,           NaN,  0.000000E+00,  5.172414E-03,  7.627997E-02,1
   1,   5,   9,  2.524620E-01,  6.984337E-02,  9.756194E-02,           NaN,  0.000000E+00,  5.172414E-03,  8.292765E-02,1
   1,   5,  10,  2.524620E-01,  6.984337E-02,  1.060643E-01,  0.000000E+00,  0.000000E+00,  5.689655E-02,  9.015465E-02,1
   1,   5,  11,  2.524620E-01,  6.984337E-02,  1.153076E-01,  0.000000E+00,  0.000000E+00,  5.689655E-02,  9.801148E-02,1
   1,   5,  12,  2.524620E-01,  6.984337E-02,  1.253565E-01,  0.000000E+00,  0.000000E+00,  5.689655E-02,  1.065530E-01,1
   1,   5,  13,  2.524620E-01,  6.984337E-02,  1.362811E-01,  0.000000E+00,  2.326918E-05,  5.689655E-02,  1.159201E-01,1
   1,   5,  14,  2.524620E-01,  6.984337E-02,  1.481578E-01,  0.000000E+00,  2.326918E-05,  5.689655E-02,  1.260152E-01,1
   1,   5,  15,  2.524620E-01,  6.984337E-02,  1.610695E-01,  0.000000E+00,  8.259481E-05,  5.172414E-03,  1.371628E-01,1
   1,   5,  16,  2.524620E-01,  6.984337E-02,  1.751064E-01,  0.000000E+00,  8.259481E-05,  5.172414E-03,  1.490942E-01,1
   1,   5,  17,  2.524620E-01,  6.984337E-02,  1.903666E-01,  0.000000E+00,  0.000000E+00,  5.172414E-03,  1.618116E-01,1
   1,   5,  18,  2.524620E-01,  6.984337E-02,  2.069568E-01,  0.000000E+00,  8.259481E-05,  5.689655E-02,  1.761670E-01,1
   1,   5,  19,  2.524620E-01,  6.984337E-02,  2.249927E-01,  0.000000E+00,  8.259481E-05,  5.689655E-02,  1.914976E-01,1
   1,   5,  20,  2.524620E-01,  6.984337E-02,  2.446004E-01,  0.000000E+00,  0.000000E+00,  5.689655E-02,  2.079104E-01,1
   1,   5,  21,  2.524620E-01,  6.984337E-02,  2.659170E-01,  0.000000E+00,  0.000000E+00,  5.689655E-02,  2.260294E-01,1
   1,   5,  22,  2.524620E-01,  6.984337E-02,  2.890912E-01,  0.000000E+00,  0.000000E+00,  5.689655E-02,  2.457275E-01,1
   1,   5,  23,  2.524620E-01,  6.984337E-02,  3.142850E-01,  0.000000E+00,  8.259481E-05,  5.689655E-02,  2.673960E-01,1
   1,   5,  24,  2.524620E-01,  6.984337E-02,  3.416744E-01,  0.000000E+00,  0.000000E+00,  5.689655E-02,  2.904232E-01,1
   1,   5,  25,  2.524620E-01,  6.984337E-02,  3.714507E-01,  0.000000E+00,  8.259481E-05,  5.689655E-02,  3.159869E-01,1
   1,   5,  26,  2.524620E-01,  6.984337E-02,  4.038221E-01,           NaN,  8.259481E-05,  5.172414E-03,  3.435025E-01,0
   1,   5,  27,  2.524620E-01,  6.984337E-02,  4.390145E-01,           NaN,  0.000000E+00,  5.172414E-03,  3.731623E-01,0
   1,   5,  28,  2.524620E-01,  6.984337E-02,  4.772738E-01,           NaN,  8.259481E-05,  5.172414E-03,  4.059365E-01,0
   1,   5,  29,  2.524620E-01,  6.984337E-02,  5.188675E-01,           NaN,  8.259481E-05,  5.172414E-03,  4.412911E-01,0
   1,   5,  30,  2.524620E-01,  6.984337E-02,  5.640859E-01,           NaN,  8.259481E-05,  5.172414E-03,  4.797268E-01,0
   1,   5,  31,  2.524620E-01,  6.984337E-02,  6.132450E-01,           NaN,  0.000000E+00,  5.172414E-03,  5.212583E-01,0
   1,   5,  32,  2.524620E-01,  6.984337E-02,  6.666883E-01,           NaN,  0.000000E+00,  5.172414E-03,  5.666851E-01,0
   1,   5,  33,  2.524620E-01,  6.984337E-02,  7.247891E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.160707E-01,1
   1,   5,  34,  2.524620E-01,  6.984337E-02,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   1,   5,  35,  2.524620E-01,  6.984337E-02,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   1,   5,  36,  2.524620E-01,  6.984337E-02,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   1,   5,  37,  2.524620E-01,  6.984337E-02,  1.012434E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  8.605691E-01,1
   1,   5,  38,  2.524620E-01,  6.984337E-02,  1.100666E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  9.355663E-01,1
   1,   5,  39,  2.524620E-01,  6.984337E-02,  1.196587E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.017099E+00,1
   1,   5,  40,  2.524620E-01,  6.984337E-02,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   1,   5,  41,  2.524620E-01,  6.984337E-02,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   1,   5,  42,  2.524620E-01,  6.984337E-02,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   1,   5,  43,  2.524620E-01,  6.984337E-02,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   1,   5,  44,  2.524620E-01,  6.984337E-02,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   1,   5,  45,  2.524620E-01,  6.984337E-02,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   1,   5,  46,  2.524620E-01,  6.984337E-02,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   1,   5,  47,  2.524620E-01,  6.984337E-02,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   1,   5,  48,  2.524620E-01,  6.984337E-02,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   1,   5,  49,  2.524620E-01,  6.984337E-02,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   1,   5,  50,  2.524620E-01,  6.984337E-02,  3.000000E+00,           NaN,  2.326918E-05,  1.086207E-01,  2.550081E+00,0
   1,   6,   1,  2.524620E-01,  7.593011E-02,  5.000000E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.250000E-02,1
   1,   6,   2,  2.524620E-01,  7.593011E-02,  5.435742E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.620380E-02,1
   1,   6,   3,  2.524620E-01,  7.593011E-02,  5.909457E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.023039E-02,1
   1,   6,   4,  2.524620E-01,  7.593011E-02,  6.424457E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.460788E-02,1
   1,   6,   5,  2.524620E-01,  7.593011E-02,  6.984337E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.936687E-02,1
   1,   6,   6,  2.524620E-01,  7.593011E-02,  7.593011E-02,           NaN,  2.326918E-05,  5.172414E-03,  6.462174E-02,1
   1,   6,   7,  2.524620E-01,  7.593011E-02,  8.254729E-02,           NaN,  2.326918E-05,  5.172414E-03,  7.024634E-02,0
   1,   6,   8,  2.524620E-01,  7.593011E-02,  8.974115E-02,           NaN,  2.326918E-05,  5.172414E-03,  7.636112E-02,0
   1,   6,   9,  2.524620E-01,  7.593011E-02,  9.756194E-02,           NaN,  2.326918E-05,  5.172414E-03,  8.300880E-02,0
   1,   6,  10,  2.524620E-01,  7.593011E-02,  1.060643E-01,           NaN,  0.000000E+00,  5.172414E-03,  9.015465E-02,0
   1,   6,  11,  2.524620E-01,  7.593011E-02,  1.153076E-01,           NaN,  2.326918E-05,  5.172414E-03,  9.809263E-02,0
   1,   6,  12,  2.524620E-01,  7.593011E-02,  1.253565E-01,           NaN,  2.326918E-05,  5.172414E-03,  1.066342E-01,0
   1,   6,  13,  2.524620E-01,  7.593011E-02,  1.362811E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.158389E-01,0
   1,   6,  14,  2.524620E-01,  7.593011E-02,  1.481578E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.259341E-01,0
   1,   6,  15,  2.524620E-01,  7.593011E-02,  1.610695E-01,           NaN,  8.259481E-05,  5.172414E-03,  1.371628E-01,0
   1,   6,  16,  2.524620E-01,  7.593011E-02,  1.751064E-01,           NaN,  8.259481E-05,  5.172414E-03,  1.490942E-01,0
   1,   6,  17,  2.524620E-01,  7.593011E-02,  1.903666E-01,           NaN,  8.259481E-05,  5.172414E-03,  1.620654E-01,0
   1,   6,  18,  2.524620E-01,  7.593011E-02,  2.069568E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.759132E-01,0
   1,   6,  19,  2.524620E-01,  7.593011E-02,  2.249927E-01,  0.000000E+00,  8.259481E-05,  5.172414E-03,  1.914976E-01,1
   1,   6,  20,  2.524620E-01,  7.593011E-02,  2.446004E-01,  0.000000E+00,  8.259481E-05,  5.172414E-03,  2.081641E-01,1
   1,   6,  21,  2.524620E-01,  7.593011E-02,  2.659170E-01,  0.000000E+00,  8.259481E-05,  5.172414E-03,  2.262832E-01,1
   1,   6,  22,  2.524620E-01,  7.593011E-02,  2.890912E-01,           NaN,  0.000000E+00,  5.172414E-03,  2.457275E-01,0
   1,   6,  23,  2.524620E-01,  7.593011E-02,  3.142850E-01,  0.000000E+00,  0.000000E+00,  5.172414E-03,  2.671422E-01,1
   1,   6,  24,  2.524620E-01,  7.593011E-02,  3.416744E-01,  0.000000E+00,  8.259481E-05,  5.172414E-03,  2.906770E-01,1
   1,   6,  25,  2.524620E-01,  7.593011E-02,  3.714507E-01,  0.000000E+00,  8.259481E-05,  5.172414E-03,  3.159869E-01,1
   1,   6,  26,  2.524620E-01,  7.593011E-02,  4.038221E-01,           NaN,  8.259481E-05,  5.172414E-03,  3.435025E-01,0
   1,   6,  27,  2.524620E-01,  7.593011E-02,  4.390145E-01,           NaN,  0.000000E+00,  5.172414E-03,  3.731623E-01,0
   1,   6,  28,  2.524620E-01,  7.593011E-02,  4.772738E-01,           NaN,  8.259481E-05,  5.689655E-02,  4.059365E-01,0
   1,   6,  29,  2.524620E-01,  7.593011E-02,  5.188675E-01,           NaN,  8.259481E-05,  5.172414E-03,  4.412911E-01,0
   1,   6,  30,  2.524620E-01,  7.593011E-02,  5.640859E-01,           NaN,  8.259481E-05,  5.172414E-03,  4.797268E-01,0
   1,   6,  31,  2.524620E-01,  7.593011E-02,  6.132450E-01,           NaN,  0.000000E+00,  5.172414E-03,  5.212583E-01,0
   1,   6,  32,  2.524620E-01,  7.593011E-02,  6.666883E-01,           NaN,  0.000000E+00,  5.172414E-03,  5.666851E-01,0
   1,   6,  33,  2.524620E-01,  7.593011E-02,  7.247891E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.160707E-01,1
   1,   6,  34,  2.524620E-01,  7.593011E-02,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   1,   6,  35,  2.524620E-01,  7.593011E-02,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   1,   6,  36,  2.524620E-01,  7.593011E-02,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   1,   6,  37,  2.524620E-01,  7.593011E-02,  1.012434E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  8.605691E-01,1
   1,   6,  38,  2.524620E-01,  7.593011E-02,  1.100666E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  9.355663E-01,1
   1,   6,  39,  2.524620E-01,  7.593011E-02,  1.196587E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.017099E+00,1
   1,   6,  40,  2.524620E-01,  7.593011E-02,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   1,   6,  41,  2.524620E-01,  7.593011E-02,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   1,   6,  42,  2.524620E-01,  7.593011E-02,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   1,   6,  43,  2.524620E-01,  7.593011E-02,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   1,   6,  44,  2.524620E-01,  7.593011E-02,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   1,   6,  45,  2.524620E-01,  7.593011E-02,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   1,   6,  46,  2.524620E-01,  7.593011E-02,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   1,   6,  47,  2.524620E-01,  7.593011E-02,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   1,   6,  48,  2.524620E-01,  7.593011E-02,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   1,   6,  49,  2.524620E-01,  7.593011E-02,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   1,   6,  50,  2.524620E-01,  7.593011E-02,  3.000000E+00,           NaN,  2.326918E-05,  1.603448E-01,  2.550081E+00,0
   1,   7,   1,  2.524620E-01,  8.254729E-02,  5.000000E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.250000E-02,1
   1,   7,   2,  2.524620E-01,  8.254729E-02,  5.435742E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.620380E-02,1
   1,   7,   3,  2.524620E-01,  8.254729E-02,  5.909457E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.023039E-02,1
   1,   7,   4,  2.524620E-01,  8.254729E-02,  6.424457E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.460788E-02,1
   1,   7,   5,  2.524620E-01,  8.254729E-02,  6.984337E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.936687E-02,1
   1,   7,   6,  2.524620E-01,  8.254729E-02,  7.593011E-02,           NaN,  2.326918E-05,  5.172414E-03,  6.462174E-02,0
   1,   7,   7,  2.524620E-01,  8.254729E-02,  8.254729E-02,           NaN,  8.259481E-05,  5.172414E-03,  7.041896E-02,0
   1,   7,   8,  2.524620E-01,  8.254729E-02,  8.974115E-02,           NaN,  2.326918E-05,  5.172414E-03,  7.636112E-02,0
   1,   7,   9,  2.524620E-01,  8.254729E-02,  9.756194E-02,           NaN,  8.259481E-05,  5.172414E-03,  8.318142E-02,0
   1,   7,  10,  2.524620E-01,  8.254729E-02,  1.060643E-01,           NaN,  0.000000E+00,  5.172414E-03,  9.015465E-02,0
   1,   7,  11,  2.524620E-01,  8.254729E-02,  1.153076E-01,           NaN,  8.259481E-05,  5.172414E-03,  9.826525E-02,0
   1,   7,  12,  2.524620E-01,  8.254729E-02,  1.253565E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.065530E-01,0
   1,   7,  13,  2.524620E-01,  8.254729E-02,  1.362811E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.158389E-01,0
   1,   7,  14,  2.524620E-01,  8.254729E-02,  1.481578E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.259341E-01,0
   1,   7,  15,  2.524620E-01,  8.254729E-02,  1.610695E-01,           NaN,  2.326918E-05,  5.172414E-03,  1.369902E-01,0
   1,   7,  16,  2.524620E-01,  8.254729E-02,  1.751064E-01,           NaN,  8.259481E-05,  5.172414E-03,  1.490942E-01,0
   1,   7,  17,  2.524620E-01,  8.254729E-02,  1.903666E-01,           NaN,  2.326918E-05,  5.172414E-03,  1.618928E-01,0
   1,   7,  18,  2.524620E-01,  8.254729E-02,  2.069568E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.759132E-01,0
   1,   7,  19,  2.524620E-01,  8.254729E-02,  2.249927E-01,  0.000000E+00,  2.326918E-05,  5.172414E-03,  1.913249E-01,1
   1,   7,  20,  2.524620E-01,  8.254729E-02,  2.446004E-01,  0.000000E+00,  8.259481E-05,  5.172414E-03,  2.081641E-01,1
   1,   7,  21,  2.524620E-01,  8.254729E-02,  2.659170E-01,           NaN,  8.259481E-05,  5.172414E-03,  2.262832E-01,0
   1,   7,  22,  2.524620E-01,  8.254729E-02,  2.890912E-01,           NaN,  0.000000E+00,  5.172414E-03,  2.457275E-01,0
   1,   7,  23,  2.524620E-01,  8.254729E-02,  3.142850E-01,  0.000000E+00,  0.000000E+00,  5.172414E-03,  2.671422E-01,1
   1,   7,  24,  2.524620E-01,  8.254729E-02,  3.416744E-01,  0.000000E+00,  8.259481E-05,  5.172414E-03,  2.906770E-01,1
   1,   7,  25,  2.524620E-01,  8.254729E-02,  3.714507E-01,  0.000000E+00,  8.259481E-05,  5.172414E-03,  3.159869E-01,1
   1,   7,  26,  2.524620E-01,  8.254729E-02,  4.038221E-01,           NaN,  8.259481E-05,  5.172414E-03,  3.435025E-01,0
   1,   7,  27,  2.524620E-01,  8.254729E-02,  4.390145E-01,           NaN,  0.000000E+00,  5.689655E-02,  3.731623E-01,0
   1,   7,  28,  2.524620E-01,  8.254729E-02,  4.772738E-01,           NaN,  8.259481E-05,  5.689655E-02,  4.059365E-01,0
   1,   7,  29,  2.524620E-01,  8.254729E-02,  5.188675E-01,  0.000000E+00,  0.000000E+00,  5.689655E-02,  4.410373E-01,1
   1,   7,  30,  2.524620E-01,  8.254729E-02,  5.640859E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.794730E-01,1
   1,   7,  31,  2.524620E-01,  8.254729E-02,  6.132450E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.212583E-01,1
   1,   7,  32,  2.524620E-01,  8.254729E-02,  6.666883E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.666851E-01,1
   1,   7,  33,  2.524620E-01,  8.254729E-02,  7.247891E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.160707E-01,1
   1,   7,  34,  2.524620E-01,  8.254729E-02,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   1,   7,  35,  2.524620E-01,  8.254729E-02,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   1,   7,  36,  2.524620E-01,  8.254729E-02,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   1,   7,  37,  2.524620E-01,  8.254729E-02,  1.012434E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  8.605691E-01,1
   1,   7,  38,  2.524620E-01,  8.254729E-02,  1.100666E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  9.355663E-01,1
   1,   7,  39,  2.524620E-01,  8.254729E-02,  1.196587E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.017099E+00,1
   1,   7,  40,  2.524620E-01,  8.254729E-02,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   1,   7,  41,  2.524620E-01,  8.254729E-02,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   1,   7,  42,  2.524620E-01,  8.254729E-02,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   1,   7,  43,  2.524620E-01,  8.254729E-02,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   1,   7,  44,  2.524620E-01,  8.254729E-02,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   1,   7,  45,  2.524620E-01,  8.254729E-02,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   1,   7,  46,  2.524620E-01,  8.254729E-02,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   1,   7,  47,  2.524620E-01,  8.254729E-02,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   1,   7,  48,  2.524620E-01,  8.254729E-02,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   1,   7,  49,  2.524620E-01,  8.254729E-02,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   1,   7,  50,  2.524620E-01,  8.254729E-02,  3.000000E+00,           NaN,  2.326918E-05,  5.172414E-03,  2.550081E+00,0
   1,   8,   1,  2.524620E-01,  8.974115E-02,  5.000000E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.250000E-02,1
   1,   8,   2,  2.524620E-01,  8.974115E-02,  5.435742E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.620380E-02,1
   1,   8,   3,  2.524620E-01,  8.974115E-02,  5.909457E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.023039E-02,1
   1,   8,   4,  2.524620E-01,  8.974115E-02,  6.424457E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.460788E-02,1
   1,   8,   5,  2.524620E-01,  8.974115E-02,  6.984337E-02,           NaN,  2.326918E-05,  5.172414E-03,  5.944802E-02,0
   1,   8,   6,  2.524620E-01,  8.974115E-02,  7.593011E-02,           NaN,  8.259481E-05,  5.172414E-03,  6.479436E-02,0
   1,   8,   7,  2.524620E-01,  8.974115E-02,  8.254729E-02,           NaN,  8.259481E-05,  5.172414E-03,  7.041896E-02,0
   1,   8,   8,  2.524620E-01,  8.974115E-02,  8.974115E-02,           NaN,  8.259481E-05,  5.172414E-03,  7.653374E-02,0
   1,   8,   9,  2.524620E-01,  8.974115E-02,  9.756194E-02,           NaN,  0.000000E+00,  5.172414E-03,  8.292765E-02,0
   1,   8,  10,  2.524620E-01,  8.974115E-02,  1.060643E-01,           NaN,  0.000000E+00,  5.689655E-02,  9.015465E-02,0
   1,   8,  11,  2.524620E-01,  8.974115E-02,  1.153076E-01,           NaN,  8.259481E-05,  5.172414E-03,  9.826525E-02,0
   1,   8,  12,  2.524620E-01,  8.974115E-02,  1.253565E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.065530E-01,0
   1,   8,  13,  2.524620E-01,  8.974115E-02,  1.362811E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.158389E-01,0
   1,   8,  14,  2.524620E-01,  8.974115E-02,  1.481578E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.259341E-01,0
   1,   8,  15,  2.524620E-01,  8.974115E-02,  1.610695E-01,           NaN,  2.326918E-05,  5.172414E-03,  1.369902E-01,0
   1,   8,  16,  2.524620E-01,  8.974115E-02,  1.751064E-01,           NaN,  8.259481E-05,  5.172414E-03,  1.490942E-01,0
